Ticker,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX
Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,24.83168411,113.4070892,14.8465004,77.47234344,115.0478516,290.4079895,66.12898254,57.55457306,19.94479561,67.48423767,86.40188599,1216,117.2600021,151.4422302,81.55387115,70.7486496,96.33692169,77.26482391,44.36582565,30.62604141,71.05643463,94.67916107,42.77220917,40.22498322,42.06640244,0.4784790874,66.37858582,82.52972412,83.40654755,87.52957153,60.30172348,26.77305984,24.20101738,0.01499999966,1.970999956,214798000,3949100,51848000,3681700,3056400,18718600,4857100,6875300,33619600,9584500,8621300,43,7962900,1980700,5717600,2950952,4694762,7364800,15396200,12733500,4283300,2844806,13245358,23944200,4689000,209540000,4872800,2910900,1416600,3397600,10523600,13037600,25567500,0,0
2015-01-10,,,,,,274.79599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15264300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11,,,,,,265.6600037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,24.21982002,113.7639389,14.57050037,76.68408203,114.4618683,267.79599,65.55558777,57.12904739,20.13139534,66.03114319,86.5943985,1232.699951,118.5599976,149.5991821,81.18843842,70.40533447,94.72026062,76.99971771,43.98452377,30.34846497,70.90396881,94.16364288,42.59444809,39.72208023,42.00942993,0.4724801481,66.13587189,81.53123474,82.91002655,86.54217529,60.18368149,26.95627594,24.38248634,0.01300000027,1.911999941,198603200,2700700,68428000,3230700,3552700,18880300,4351600,2724500,38648400,8912300,6586200,100,8318200,2084200,4992900,3071367,4380230,6839000,15455200,11415800,3989600,2570443,12124312,23651900,5630800,190732000,5250900,2710800,1547200,3051500,6425600,12730300,22117500,0,0
2015-01-13,24.43486023,112.9774399,14.73700047,76.45274353,114.7242661,225.8609924,65.16325378,57.36655426,20.1672802,64.98344421,87.26361847,1234.300049,118.1600037,149.4860077,80.65196991,70.90595245,94.9442749,77.13225555,43.99200439,30.34135056,70.76676178,94.09335327,42.51924896,39.51749802,41.63692856,0.4717602134,66.41536713,80.94179535,83.03614807,86.98101044,60.35959625,27.01353264,24.19018936,0.02300000004,1.889999986,268367600,4570400,82728000,3537600,3441700,72843904,5078100,3509100,36074200,13277700,9364300,20,7693200,2745300,5395200,3809216,4578865,10151100,21644700,12529500,5971200,3232788,10516890,35270600,6182200,236720000,6727100,2356800,2086900,3856500,10284000,13072800,24646200,0,0
2015-01-14,24.34174728,112.9920197,14.66349983,74.60203552,114.0333252,178.1029968,64.9369278,56.6540451,20.03809547,64.7963562,86.38354492,1234.400024,117.9700012,145.6868134,79.80448151,70.57699585,94.33279419,76.57270813,42.47425842,30.29152679,69.78335571,93.63642883,42.82691193,39.17652893,41.06721878,0.473679781,66.18734741,80.96582031,81.78302002,87.20045471,59.151371,26.89328575,23.45886993,0.02500000037,1.837000012,195826400,3426400,110774000,6628400,3559500,97638704,10366700,3098400,29494400,14116900,6509300,21,7727400,5204700,5384400,3449195,4906054,8887700,49602300,13447600,7745500,2372266,10331289,29719600,6750400,155260000,6418200,2083800,2142900,4725600,12225200,14795900,35862900,0,0
2015-01-15,23.68110466,110.6325302,14.34749985,73.58243561,113.8233948,209.8439941,64.13825226,54.53633118,19.67206764,64.02928925,86.49356079,1264.699951,120.9400024,144.2803497,78.53710175,69.447052,93.58802795,75.46092987,41.11353302,30.16342354,69.66136932,93.53093719,42.30731201,38.76736832,40.6728096,0.4703204036,66.0917511,81.37786102,82.12979126,88.15403748,58.5889473,26.96772957,23.66743279,0.02300000004,1.774999976,240056000,2894000,88384000,5830900,3902000,81773504,6683900,4821000,29521100,9664600,5662200,130,17692500,3146000,6895000,3889345,4443826,10834800,42458100,11193100,5737500,2244653,10023701,32750800,4235000,188932000,6768200,2163600,1547200,5888900,10569200,12475800,28238100,0,0
2015-01-16,23.49710464,115.373291,14.5369997,73.71954346,114.3831635,208.0970001,63.78832626,56.05039597,19.86584663,65.55718994,87.25444031,1276.900024,122.5199966,143.2618103,80.95517731,70.24087524,95.144104,76.60214996,41.8163147,30.27018166,69.74525452,94.9017868,43.09355545,39.41520691,40.75170135,0.478959024,67.11407471,82.34927368,83.96609497,89.25955963,59.01018906,27.47731209,23.50220871,0.01799999923,1.815000057,314053200,3513200,69564000,6768700,4425600,38421000,10424800,3236700,26655100,12604600,6117000,44,14428200,5124100,6403800,5375059,6020776,14092300,29368900,15114900,6927000,2810241,11917018,35695300,8770000,181512000,8815700,2506200,2137100,6045500,11137200,18050200,25226700,0,0
2015-01-17,,,,,,199.2599945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23469700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18,,,,,,210.3390045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30085100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,,,214.8609924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18658300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,24.1023159,114.7688828,14.47200012,74.76485443,114.7679749,211.3150024,63.87201309,56.69363403,20.14574432,66.39910126,86.85106659,1294.199951,124.1999969,141.9684906,80.27875519,70.78438568,95.02907562,74.57737732,41.65183258,30.7185688,69.21923828,94.86662292,42.80639648,39.54306793,41.0234108,0.4803987443,67.06996155,81.95529175,83.41443634,89.13298035,59.44764709,27.58609962,23.48054695,0.00800000038,1.807000041,199599600,3664400,61502000,6364100,3143700,24051100,5937300,6521500,33684200,10406800,7940600,157,14968600,3606600,5331300,4231226,8778869,20460000,23477700,17047300,6967300,2501793,13734983,36161900,9403800,140308000,9869900,1917900,2226800,6526800,14933200,16460300,23559300,0,0
2015-01-21,24.28632355,114.6086884,14.86250019,75.11614227,115.8087997,226.8970032,64.9369278,57.10926437,19.98068428,67.45304871,86.32855988,1293.699951,124.2300034,143.1971283,80.49642181,70.97743988,92.08647919,75.02653503,41.78641129,30.86091423,68.8685379,95.21810913,42.49874496,39.14243698,40.9795723,0.4871177077,67.2062912,82.16880798,82.76028442,92.25541687,59.54948044,27.62618256,23.46700287,0.01999999955,1.853000045,194303600,2804900,201302000,7185700,2898000,29924600,6613100,3544900,29298500,8271000,7474700,78,11082700,3737000,5899200,2788135,12444367,11702900,21842400,10720600,8682200,1910849,9517307,39081100,5854000,144780000,6974500,1651200,2517800,8293700,9784000,24880200,24521400,0,0
2015-01-22,24.91814423,116.2034607,15.51599979,72.28865814,118.6338348,233.4060059,66.03985596,57.39624405,20.45436096,67.92703247,87.22693634,1300.699951,125.2300034,147.1499176,82.47134399,71.07759094,94.08455658,76.39601135,43.05741882,31.15984917,69.28784943,97.18058777,42.79271317,40.17385483,42.00504684,0.495516181,67.86552429,83.33869934,85.25073242,96.07830048,59.62355423,27.36852646,23.91662598,0.01499999966,1.896000028,215185600,3783100,107252000,16390100,4971300,33544600,5567800,5481500,49494700,7471100,7014200,131,10518400,6228200,5804100,4926229,6401625,9036600,31423500,14709100,7536400,2662057,8902131,35898000,6952400,159712000,7211200,1782000,3486800,8055200,11566000,38451100,21371400,0,0
2015-01-23,25.04673195,116.3782806,15.61950016,72.08302307,117.7416916,232.8789978,65.11948395,58.00978851,20.24623108,66.63609314,86.83274841,1292.599976,124.2300034,145.8969727,81.92707825,73.30166626,94.37516785,75.24740601,42.37705612,30.82532692,68.27394104,96.08512115,42.72435379,40.21646881,42.14091492,0.4969560206,66.72478485,82.40637207,84.32865906,94.51707458,59.78326797,26.99635506,23.97350502,0.01300000027,1.817000031,185859200,2249400,89928000,7366100,3828300,24621700,5027500,3887300,21802500,7984400,4664700,23,6270900,3123800,4072300,6546492,5057201,10126000,15458300,12357700,11496000,2685738,6528097,26211600,6781000,120416000,6745700,1452000,1885300,5256000,6166800,24317800,22697400,0,0
2015-01-24,,,,,,247.8470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24782500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-25,,,,,,253.7180023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33582700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,25.0733242,116.3200302,15.4829998,71.37190247,117.2606735,273.4729919,65.43894958,59.15771103,20.07398224,67.90210724,87.06193542,1279.400024,122.9899979,145.8403625,82.69683075,72.86541748,94.67182922,75.29157257,42.44434357,30.604702,69.12010956,96.21398926,42.94997787,40.07155609,42.22415924,0.4947964549,66.35441589,82.79133606,84.38381195,94.18795776,59.37588501,26.88757324,24.00600624,0.004999999888,1.827999949,222460000,3149600,63394000,6632800,3900500,106794000,8140500,4753200,18370100,7670500,5446900,26,6768600,2736500,4192300,3672442,8250953,8962800,12577700,11151900,7753300,4253335,7036901,42525500,4964000,133240000,9371700,1414800,1806400,4203400,8552400,15064400,14000100,0,0
2015-01-27,24.19542885,115.7082977,15.33749962,70.60076904,115.8700256,263.4750061,60.73810959,57.18843079,19.30604935,67.51543427,86.14519501,1291.699951,124.4000015,142.6636505,81.76378632,72.15744019,93.04314423,75.16638947,42.01819229,30.17053223,68.28157043,95.85665894,42.77220917,36.36360931,41.41342926,0.4710403383,64.0655899,82.45755005,83.57994843,92.83769989,58.09363174,26.53831291,23.70805931,0.01799999923,1.825000048,382274800,2876300,58406000,6329500,5243900,44399000,27489500,4150700,46110500,6388700,5390000,20,9584800,3335600,4606500,2800266,5919942,10160500,15220500,15274000,6640800,5012077,8347425,169164000,6696800,357948000,14417400,1882500,1681100,4718300,11027600,17008900,18061500,0,0
2015-01-28,25.56327057,112.6133423,15.19550037,70.02672577,122.1323013,233.9149933,60.85983276,55.76341629,19.24145126,64.67785645,84.95343781,1285.900024,123.4199982,139.8829651,81.43721008,71.38505554,91.75950623,74.71728516,40.93407822,29.83601952,67.67931366,96.03821564,42.01329803,35.11055374,40.89191055,0.4633615911,63.07299423,81.4801178,82.42140198,91.5296936,57.02197266,26.36653519,23.51575851,0.01499999966,1.723999977,585908400,4927100,61276000,7942200,14355100,44352200,14269300,4683400,32381700,10526500,6198400,180387,8470600,3017300,4917300,4243579,4702711,9053200,24354400,14278500,6921300,4275222,9293769,84507100,6402600,272728000,14033400,2055300,2262700,6633500,11430800,19575800,17810400,0,0
2015-01-29,26.3591404,113.8731384,15.58899975,70.25805664,129.2517242,233.5130005,60.85221481,57.49520111,19.53570938,64.23506927,85.45765686,1254.599976,120.7600021,142.2594757,83.67650604,71.63540649,94.13903809,75.37992859,41.62193298,29.96412086,71.10216522,97.32118988,42.45087814,35.80953598,41.57558823,0.4746397138,63.45816803,82.66503906,82.38986206,92.31448364,57.40156555,26.40089798,23.75952148,0.009999999776,1.751000047,337745600,3435500,173132000,7545900,15161700,32213400,9157000,4424500,28095400,13994400,7681700,67983,11998000,2421400,6529300,5041859,8703557,7569300,20393300,13657900,19146900,3198822,9527682,63585300,6802400,235340000,12054500,2134200,2797400,4912300,15668400,19161600,19568400,0,0
2015-01-30,25.97340012,110.8801346,17.72649956,69.13562012,127.143898,226.4250031,60.82939911,55.86238098,18.92566872,63.94195175,83.38584137,1278.5,123.4499969,139.3656006,81.18843842,69.91189575,92.82516479,73.73069,40.657444,29.30221367,70.46945953,95.07751465,41.21337891,34.43715668,40.42740631,0.4607220292,62.43593979,81.58235931,81.03429413,89.66462708,59.0009346,26.17187119,23.01737595,0.004999999888,1.674999952,334982000,5318200,477122000,7210500,11271100,26605200,8150700,3817400,38419100,20584700,10212300,8626,14555900,3037400,7000000,4561422,6865526,10676300,26943700,19193700,12385400,4260032,12667071,78004900,8106400,298200000,14685300,2972100,3675400,5397500,22151600,22768000,30840600,0,0
2015-01-31,,,,,,217.4640045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23348200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,,,,,,226.9720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29128500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,26.29928207,111.054924,18.2234993,70.36941528,127.9223099,238.2290039,61.49117279,56.68373489,19.25580406,66.14343262,84.27507019,1276.199951,122.4199982,141.8553009,81.19621277,71.34931946,93.64250946,74.23871613,41.47239304,29.60115433,70.522789,96.31943512,41.62359619,35.1872673,40.28277206,0.4708003104,63.05077362,82.06051636,82.42140198,90.54229736,59.10046005,26.89901733,23.21510315,0.004999999888,1.672999978,250956400,3832500,204638000,5459300,6790900,30612100,7149000,3495200,29417000,11537600,9392000,1654,8885200,2975300,5012800,3964910,4928961,8990700,20308900,15197500,6751400,2846121,9711502,50352500,8056600,259604000,10278700,2193600,2060600,4657100,13665200,23172300,20781600,0,0
2015-02-03,26.30371666,110.8582764,18.17749977,71.74031067,128.8668823,227.2680054,63.83396912,57.99989319,19.46393967,68.30744171,86.26435852,1259.699951,121.0500031,145.6949005,83.38103485,72.42201233,95.94943237,75.43883514,42.40697098,29.62961006,71.59770966,97.20989227,41.71931839,35.46005249,40.90946198,0.4825582802,63.66557693,82.27407837,83.57206726,90.98113251,60.13043976,27.38569832,23.34510612,0.01499999966,1.779999971,207662800,4298400,124252000,5586200,5978200,40783700,10895300,3474200,28044300,14266700,12329100,2380,8255900,3766900,5969200,3076375,5794212,10005200,18812500,13193100,7373000,3115341,12028420,52082400,7940200,183468000,10747900,2694300,2478500,4192600,15075600,21481800,24850500,0,0
2015-02-04,26.50545502,110.2902527,18.23749924,71.63748169,128.7619324,226.8529968,62.33549118,58.3759346,19.15533447,67.57155609,92.84649658,1263.800049,121.5800018,144.5146942,84.29074097,72.05019379,95.03513336,74.62895203,42.15275574,29.66520309,71.69680786,96.54793549,40.37244034,35.66462708,40.55449295,0.4837581515,63.54706573,82.43345642,84.11584473,91.07392883,61.31087112,27.36852646,23.46971321,0.004999999888,1.797000051,280598800,5827100,83398000,6155700,4766200,26594300,8806500,3013100,27696300,10176000,32640500,668,5386700,2980500,6765200,2742729,3847711,9514100,14934100,16400000,6464800,2826866,20380142,41614800,7187400,181516000,9212800,2285100,2308200,4768900,22170800,19937400,26796900,0,0
2015-02-05,26.69463539,111.6811905,18.69449997,72.5970993,129.9689484,217.1109924,63.56774902,58.64312363,19.56441307,68.17025757,94.09324646,1262,121.7900009,146.1233215,84.74167633,73.18721008,95.61032104,75.43883514,42.44434357,29.74349785,71.91786957,97.56723022,40.4544754,36.18458557,40.90507889,0.4916768968,64.22111511,83.57627869,84.65177917,91.83342743,62.91026306,27.40288162,23.64034271,0.00800000038,1.815000057,168984800,3564400,144952000,3966600,4252600,22516400,6640200,2513000,20548400,7533300,14089500,133,6879900,2434400,4471800,2844003,5495266,6642200,11293900,11078500,5564100,2452398,13268099,36548200,5754400,140448000,6531300,1608600,1705700,3297700,16565600,18762300,15272400,0,0
2015-02-06,26.46985054,110.2538605,18.7140007,72.8370285,129.4441376,222.2660065,63.29392624,58.55406189,19.55005455,68.35733032,93.52487183,1233.900024,118.6399994,148.2734985,84.78056335,72.76530457,95.55545044,74.43749237,43.28172302,29.50149345,71.65102386,97.28605652,40.194664,36.15049744,40.225811,0.4895172417,63.41372681,84.30107117,84.48627472,90.80387115,61.896492,28.24454308,23.65389824,0.01499999966,1.937999964,174826400,3242700,77848000,5139700,4398800,24435300,5581500,2714200,25482400,7655500,8535200,432,13206900,3250900,4223700,2676178,3406299,9215700,25214000,12366400,4662700,2184972,10338310,34616600,7381800,210524000,8429800,1714200,2482500,3661400,11242000,47425400,16852800,0,0
2015-02-07,,,,,,227.7539978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21604200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-08,,,,,,223.4120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17145200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,26.64566994,109.2416077,18.52799988,72.81134033,129.0768127,220.1100006,64.40448761,57.37644958,19.46393967,68.86872864,93.2590332,1240.800049,119.1699982,147.2954102,84.23627472,72.65086365,94.9640274,73.46562195,43.22939301,29.34492302,70.68289185,96.56548309,39.88017273,36.10786057,39.95409775,0.4890373945,62.99890518,82.52069092,83.3592453,89.86717987,61.44281006,28.10712433,23.26927948,0.003000000026,1.947999954,155559200,3236400,54492000,3101300,4202900,27791300,7693800,2879000,23681000,6403000,5461800,319,5237200,2421900,4243800,2507908,3198354,9851700,14372400,13371100,8203000,2479308,10494777,31381100,7339400,273944000,8811500,1992600,2206900,3909700,7834400,21052900,16368600,0,0
2015-02-10,27.15758324,111.6941452,18.64999962,73.54815674,129.4791718,219.8390045,63.8187561,58.17802048,19.72948456,68.71281433,93.43320465,1231.599976,118.4700012,149.1869202,86.04792786,73.25874329,96.67735291,73.88531494,43.70787811,30.17765808,71.67391968,97.1395874,40.23569489,36.31245041,40.64651489,0.5027151108,63.25076675,84.22589874,83.9503479,91.96005249,61.23220062,28.34760666,23.64305687,0.004999999888,1.991000056,248034000,4108600,45744000,3589900,4034900,21115100,6569100,3093700,22250300,7033700,5726300,231,4086300,2556300,5414400,1894815,4644868,12275500,16367300,32184200,4697600,2254580,9997291,29670700,7694600,226204000,7059300,1932900,2065500,5437400,9396800,15100800,17196300,0,0
2015-02-11,27.79411697,112.0894241,18.75699997,73.69387054,130.1743622,219.1849976,63.44606018,58.1879158,19.32757759,68.58807373,93.38737488,1219,117.0699997,151.6846771,85.76799774,73.25160217,96.4578476,73.90737152,43.6405983,30.15629387,71.8187561,96.95388031,40.16048431,36.12491608,40.01545715,0.4993556142,63.43595886,83.59133911,84.93549347,92.70269012,61.67737961,28.51936531,23.38574028,0.004999999888,1.988000035,294247200,3998700,55730000,4374800,3272700,17201900,5722600,3413700,46213500,8662000,5868200,102,6784400,4079600,4552900,2141877,3793528,8177000,13061900,20496300,5153900,2027340,10987127,38262500,8541000,320832000,7184600,1549500,1865500,3798500,8795600,19402900,17559300,0,0
2015-02-12,28.14577293,112.140686,18.85849953,68.95571136,130.3239594,221.7640076,63.53730011,60.62229919,21.14335442,69.81613922,94.95497894,1220.099976,117.3399963,153.4064789,87.20642853,74.01681519,96.6529541,72.47901917,44.53779221,30.01395035,72.48961639,97.79682922,40.25619888,36.73013687,40.31784439,0.5351095796,63.72483826,85.11607361,85.14827728,92.69422913,62.81823349,28.35333633,23.26385498,0.00800000038,1.985999942,297898000,2935800,55822000,32653100,2998900,15206200,4623000,5284800,117439100,6618000,6816800,99,4344400,3086700,4592200,2161353,3486423,25835200,23211300,13818200,7910100,1932377,7553670,33268800,11855800,676904000,6074600,1428600,2151900,3378000,11641600,20447300,20824800,0,0
2015-02-13,28.28375816,112.3603134,19.09149933,66.89938354,131.7672119,235.427002,64.75437164,62.19575119,21.12182045,71.02528381,95.49583435,1226.5,117.9800034,152.7759705,86.99650574,74.64614105,97.79920197,73.34783173,44.61253738,29.88584137,72.91651154,97.81452179,40.20833969,37.39499283,40.33536911,0.5353492498,63.62855911,85.71157837,85.11676025,92.35666656,62.52144241,28.23309708,23.24218559,0.004999999888,2.020999908,217088800,3591400,69502000,34874400,3418600,42744400,5645500,5107000,50656700,7494400,5175600,65,4108900,2720400,5098600,2192625,3877417,11153600,16479100,10792100,6762200,2143232,8278466,40264900,7695600,310084000,6272000,1569000,2232200,3727600,8476000,14619600,16791000,0,0
2015-02-14,,,,,,257.3210144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49732500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-15,,,,,,234.8249969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56552400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,233.8430023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28153700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,28.45068932,112.9167328,18.77149963,67.75616455,131.9344482,243.6100006,64.94451141,61.42387009,21.03569603,70.78598022,95.45001221,1208.099976,116.0100021,153.6004486,87.08203125,74.37437439,98.14068604,73.95154572,44.93403625,29.75772667,71.92549896,98.39216614,40.194664,37.41217422,40.25648117,0.5370292068,63.32485962,86.0423584,85.11676025,92.6267395,62.80894852,28.15865517,23.28281975,0.00800000038,2.144999981,252609600,3895600,73464000,18578300,3622400,27363100,3924400,3447200,34217200,7097300,4759300,204,7225200,2123300,6028600,2557877,3027647,8627100,15308800,12804200,5972000,2512676,10676290,33695700,7371000,203340000,10310400,1524600,3307900,3430600,6810400,15363700,15261600,0,0
2015-02-18,28.64877129,114.0440598,18.6685009,68.35591888,133.0344543,236.326004,64.5033493,62.34418869,21.16488266,69.55162811,95.21167755,1199.699951,116.3399963,152.5091705,87.07423401,74.81774902,98.89065552,73.5981369,44.38824463,29.70078468,72.10081482,98.67510223,40.20149231,37.36924744,41.02779388,0.5307902694,63.89520645,86.62879944,85.10099792,92.63513947,62.40317154,28.02124405,23.37220573,0.01300000027,2.065999985,179566800,3297900,53012000,13417000,3722100,25200800,3568600,2534300,24503700,6920300,3760200,147,8336000,1850700,3731600,2522933,4558886,7878200,14278100,9789800,5617500,1856192,11039842,27111700,8143800,170948000,8132300,1324200,1829800,2958700,6429200,13513400,18098100,0,0
2015-02-19,28.58867645,114.2417908,18.95000076,67.1735611,135.3049622,240.2830048,63.36238098,62.15617752,21.03569603,68.2354126,95.23916626,1207.099976,115.9400024,152.8648376,86.25785828,74.87498474,99.92714691,74.14299011,44.28357315,29.9712429,71.8035202,98.49238586,39.85965347,37.3434906,41.06285477,0.532230258,63.11744308,86.24086761,85.10886383,92.85456848,62.39854813,28.004076,22.62193108,0.01300000027,2.112999916,149449600,3913900,59076000,20858000,4384000,18270500,5733500,2320900,21477800,9721100,5094100,65,6528700,1470400,5910600,2183166,3665602,10028200,11256500,16578300,6312200,1971965,10308338,27603400,6605200,169432000,7271600,1122300,2155600,2674800,5654800,11609800,55940400,0,0
2015-02-20,28.82237816,115.4204025,19.18300056,68.39875793,139.3178864,243.779007,64.22953796,63.07649612,21.25100136,68.39286804,95.84420013,1204.400024,115.2799988,154.8048706,87.26862335,75.34697723,99.78079987,74.33578491,44.70973587,29.87160873,71.8035202,99.09951019,39.89384842,37.6525383,41.60187912,0.5360690951,62.86558151,87.14009094,84.97490692,95.0402832,63.30286026,28.03842926,22.83319473,0.009999999776,2.132999897,195793600,4411100,65160000,11348700,9366000,23876700,6029400,3473800,25985600,7610600,5197000,51,6681700,2317100,7276100,3755686,3507238,10085700,15379000,15982400,8155000,2890254,12161830,29721100,7398000,157752000,9581300,1353300,2177200,4647100,9034800,13481500,41521200,0,0
2015-02-21,,,,,,244.5339966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12284200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-22,,,,,,235.977005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19527000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,29.60136032,115.9768219,19.00699997,68.80146027,136.1762085,238.8919983,63.50689316,61.92856598,21.26535797,67.92682648,96.24757385,1200.300049,115.4300003,153.8348846,87.29972839,74.64614105,99.32962036,74.27643585,44.37329865,29.78619385,71.89498138,99.50627899,39.85965347,37.90151596,41.63692856,0.5317501426,63.25076675,87.08295441,84.39168549,98.23025513,63.30516815,27.92391396,22.91445541,0.01499999966,2.059000015,283896400,3094300,43540000,6868600,8653700,16400000,5180000,4671400,24026800,6724000,5587100,268,4812400,1691100,5638000,3423042,2839262,6878200,16814000,11830300,5682000,2195856,9002215,32518800,4622200,125008000,7919200,1424100,1817300,7060000,6654800,12255700,20191200,0,0
2015-02-24,29.41663361,115.2080765,18.92950058,69.28128815,135.859375,238.7350006,64.27516174,61.28532791,21.26535797,67.9897995,95.95420837,1196.900024,115.2600021,155.3787384,90.77523804,74.96089172,100.5002975,74.6619873,45.47234726,29.98548317,72.40576172,99.68898773,39.90067673,37.84999466,41.81660461,0.5374107957,63.33226395,87.40174103,84.76211548,97.41165161,63.17996216,28.18155861,22.90633202,0.01799999923,1.988000035,276912400,2060500,38416000,10951000,4391700,14200400,3678700,5481700,18479500,5708400,4098800,151,7612900,2627300,12775500,2617751,4917874,6587200,22937700,12782700,5643600,2117279,8084377,25271700,5239200,149356000,6502200,1300500,1530200,3582800,9045200,16307000,15593100,0,0
2015-02-25,28.66435242,115.7279282,19.26849937,70.40370178,134.6537018,237.4700012,64.76959229,62.21554184,21.16488266,68.38024902,96.77927399,1201,115.6999969,154.9746246,90.43312073,75.02560425,99.26864624,75.04014587,45.71160507,29.92854691,75.21113586,99.55341339,39.98956299,37.76415634,42.43014526,0.5333156586,63.30261612,86.53858948,84.25773621,96.24707794,63.30516815,28.17011452,22.63547325,0.01499999966,1.968999982,298846800,3262800,63490000,8184700,4800500,11496200,3449500,7634000,17368100,4806500,6547200,570,5032500,2775700,7328200,2385267,4188812,9684000,18307900,10323300,16751600,2414844,8861050,29759800,7053600,123820000,5975800,1322400,2028900,3845900,6842800,11398900,20425200,0,0
2015-02-26,29.02713585,116.3794327,19.23999977,71.32907104,133.5272522,236.4259949,63.74268723,69.50882721,21.46631432,67.42301941,95.85338593,1209.599976,116.0699997,155.8503723,89.71003723,74.48655701,98.08578491,76.2190094,46.04056931,30.22034454,76.51833344,99.97780609,40.31089783,37.82424545,42.62791824,0.5347611308,63.08779907,86.72550964,84.97490692,95.91794586,63.47678375,28.26745224,22.69776726,0.01300000027,2.016000032,365150000,3379800,53742000,8702800,5149300,13619400,4457000,20370800,28305200,5903100,5049000,560,4025400,2449300,5649900,2119731,7437897,11437900,15444800,14346500,16098800,2140122,12040577,28957300,5935000,152864000,7964500,1676100,2673100,3126800,13459600,13581400,17664300,0,0
